"Nama.Pisang","Habitus.Daun..V1.","Kenampakan.permukaan.daun..V2.","Bentuk.pangkal.daun..V3.","Warna.tulang.daun.atas..V4.","Warna.tulang.daun.bawah..V5.","Lilin.pada.daun..V6.","Bentuk.pangkal.helaian.daun..V7.","Warna.atas.daun..V8.","Warna.bawah.daun..V9.","Tekstur.permukaan.daun..V10.","Tipe.Tegakan.Daun..V11.","Warna.batang.semu..V12.","Bentuk.batang.semu..V13.","Aspek.batang.semu..V14.","Posisi.tandan..V15.","Bentuk.tandan..V16.","Posisi.buah..V17.","Bentuk.buah..V18.","Ujung.buah..V19.","Permukaan.tangkai.buah..V20.","Warna.kulit.buah.belum.masak..V21.","Panjang.helaian.daun..V22.","Lebar.helaian.daun..V23.","Panjang.tangkai.daun..V24.","Tinggi.batang.semu..V25.","Keliling.batang.semu..V26.","Jumlah.sisir.pertandan..V27.","Jumlah.buah.persisir..V28.","Panjang.buah..K1.","Lebar.buah..K2.","Panjang.tangkai.buah..K3.","Lebar.tangkai.buah..K4.","Diameter.buah.tanpa.kulit..K5.","Diameter.buah.dengan.kulit..K6.","Ketebalan.kulit..K7."
"Pisang Kepok",1.46666666666667,0,1.70715839910528,-0.781735959970572,-0.891223556658369,0.942809041582063,-1.539600717839,0.50395263067897,-0.31927542840705,0.666666666666667,1.46666666666667,-0.0517433683804222,2.35702260395516,2.14121351612524,0.384900179459751,-0.333333333333333,-1.01695035974625,-0.393178549746393,0.298142396999972,-0.50395263067897,-0.333333333333333,2.33333333333333,2.66666666666667,0.228664780190012,1.15470053837925,2.42564300783866,0.983123999228022,1.539600717839,0.679589670371074,1.83675159792521,1.79774027427529,-0.486437521011268,-1.20204446917245,-1.96865862223267,-1.1110219600199
"Pisang Kapas",-0.933333333333333,-1.41421356237309,0.170715839910528,-0.14213381090374,-0.891223556658369,0.942809041582063,0.769800358919501,-0.629940788348712,-0.893971199539741,0.666666666666667,-0.933333333333333,-0.0517433683804222,-0.471404520791032,-0.611775290321498,0.384900179459751,-0.333333333333333,0.647150228929434,0.49147318718299,-1.49071198499986,-0.50395263067897,-0.333333333333333,-0.666666666666667,-0.333333333333333,-0.800326730665041,-1.15470053837925,-0.816553091747666,-0.413946947043378,-0.769800358919501,-0.674357026133375,-0.940027094812413,0.587249193915006,-0.529701846409447,-1.14057628608977,-0.116230767364291,-1.23053428241248
"Pisang Ambon",-0.933333333333333,0,0.170715839910528,-0.14213381090374,-0.891223556658369,-0.471404520791032,0.769800358919501,0.50395263067897,0.255420342725641,0.666666666666667,-0.933333333333333,0.879637262467177,-0.471404520791032,0.764719112901873,0.384900179459751,-0.333333333333333,-1.01695035974625,-0.393178549746393,0.298142396999972,1.76383420737639,-0.333333333333333,0.333333333333333,-0.333333333333333,1.25765629104507,0,0.177720378792139,0.517433683804222,0.38490017945975,1.53316476164562,0.683820093923041,0.587249193915006,-0.220670950708171,0.908363149999638,0.973432676675935,0.522313112678679
"Pisang Jaranang Habang",0.266666666666667,0,-1.36572671928422,0.497468338163091,0.375252023856156,-0.471404520791032,0.769800358919501,1.63784604970665,-0.31927542840705,0.666666666666667,0.266666666666667,1.81101789331478,-0.471404520791032,-0.611775290321498,-0.769800358919501,-0.333333333333333,0.647150228929434,0.49147318718299,-1.49071198499986,-0.50395263067897,2.66666666666667,0.333333333333333,-0.333333333333333,1.25765629104507,0,0.134491097464322,-1.34532757789098,-0.769800358919501,1.09166040408982,0.683820093923041,-0.913077778925912,1.46869794579214,1.64598134699182,1.51826439869605,0.0841012639058892
"Pisang Mauli",-0.933333333333333,0,0.170715839910528,2.41627478536358,-0.891223556658369,-0.471404520791032,0.769800358919501,-0.629940788348712,-0.31927542840705,-1.33333333333333,-0.933333333333333,-0.517433683804222,-0.471404520791032,-0.611775290321498,1.539600717839,-0.333333333333333,1.47920052326728,-1.27783028667578,1.19256958799989,1.76383420737639,-0.333333333333333,-0.666666666666667,-0.333333333333333,-0.800326730665041,-1.15470053837925,-0.903011654403301,-0.413946947043378,-0.769800358919501,-1.41019762205971,-0.940027094812413,-1.08356948038511,-0.5667855538936,-0.116106568045066,-0.116230767364291,-0.871997315234744
"Pisang Awak",1.46666666666667,1.41421356237309,-1.36572671928422,-0.781735959970572,1.21956907753251,0.942809041582063,-0.384900179459751,0.50395263067897,-0.31927542840705,0.666666666666667,1.46666666666667,-0.983123999228022,-0.471404520791032,-0.611775290321498,-1.92450089729875,-0.333333333333333,0.647150228929434,-0.393178549746393,1.19256958799989,-0.50395263067897,-0.333333333333333,-0.666666666666667,-0.333333333333333,-0.800326730665041,0,0.00480325348086876,1.44881431465182,-0.769800358919501,0.0614835697929558,0.683820093923041,-1.27111035199022,2.00435149834102,-1.14057628608977,-0.770028833788426,0.761337757463838
"Pisang Mas",0.266666666666667,-1.41421356237309,0.938937119507904,-0.14213381090374,1.21956907753251,0.942809041582063,0.769800358919501,0.50395263067897,2.5542034272564,0.666666666666667,0.266666666666667,-0.983123999228022,-0.471404520791032,-0.611775290321498,0.384900179459751,-0.333333333333333,-1.01695035974625,-0.393178549746393,0.298142396999972,-0.50395263067897,-0.333333333333333,-0.666666666666667,-0.333333333333333,-0.800326730665041,-1.15470053837925,0.0480325348086864,-0.879637262467178,-0.769800358919501,-1.18944544328181,-0.566542241403258,0.467905002893569,-0.500858962810661,0.334660107894604,0.123495190324559,-0.672810111247112
"Pisang Talas",-0.933333333333333,1.41421356237309,-0.597505439686848,-0.14213381090374,-0.469065029820194,-0.471404520791032,-0.384900179459751,-1.76383420737639,-0.31927542840705,-1.33333333333333,-0.933333333333333,0.879637262467177,0.942809041582063,0.764719112901873,-0.769800358919501,2.66666666666667,-1.01695035974625,-0.393178549746393,-0.596284793999944,-0.50395263067897,-0.333333333333333,-0.666666666666667,-0.333333333333333,1.25765629104507,1.15470053837925,-0.470718841125125,-0.879637262467178,0.38490017945975,0.208651688978222,-0.940027094812413,0.246265790996616,-0.632712144976539,0.498575262781756,-0.116230767364291,1.31906192862921
"Pisang Raja",0.266666666666667,0,0.170715839910528,-0.781735959970572,1.21956907753251,-1.88561808316413,-1.539600717839,-0.629940788348712,-0.31927542840705,-1.33333333333333,0.266666666666667,-0.983123999228022,-0.471404520791032,-0.611775290321498,0.384900179459751,-0.333333333333333,0.647150228929434,2.26077666104176,0.298142396999972,-0.50395263067897,-0.333333333333333,0.333333333333333,-0.333333333333333,-0.800326730665041,1.15470053837925,-0.600406685108578,0.983123999228022,1.539600717839,-0.300550003402799,-0.50158835385384,-0.418651844694246,-0.535882464323472,0.211723741729239,0.472187492417431,1.19954960623663
